"Est","date","YJday","hh.mm.ss","bat.Volts","Temp_Aire","H_relativa","P_atm","Precip_Total","Vel_Viento","Dir_Viento","Irradiancia","Alt_NieveD","T_Suelo"
"C7300810","2018-01-12 00:00:00",2018012,"00:00:00",13.02,12.06,49.92,500.6,0,10.87,212.8,0,0,NA
"C7300810","2018-01-12 01:00:00",2018012,"01:00:00",13,10.88,66.27,500.6,0,7.21,253.5,0,0,NA
"C7300810","2018-01-12 02:00:00",2018012,"02:00:00",12.98,10.29,67.8,500.6,0,6.83,249.5,0,0,NA
"C7300810","2018-01-12 03:00:00",2018012,"03:00:00",12.96,9.11,73.24,500.6,0,3.96,15.1,0,0,NA
"C7300810","2018-01-12 04:00:00",2018012,"04:00:00",12.93,7.79,71.92,500.6,0,5.5,24.5,0,0,NA
"C7300810","2018-01-12 05:00:00",2018012,"05:00:00",12.91,7.03,69.93,500.6,0,7.25,63.15,0,0,NA
"C7300810","2018-01-12 06:00:00",2018012,"06:00:00",12.88,6.94,68.28,500.6,0,8.67,62.05,0,0,NA
"C7300810","2018-01-12 07:00:00",2018012,"07:00:00",12.87,6.75,65.58,500.6,0,8.77,61.54,0.01,0,NA
"C7300810","2018-01-12 08:00:00",2018012,"08:00:00",13.1,9.44,53.93,500.7,0,10.03,71.49,0.21,0,NA
"C7300810","2018-01-12 09:00:00",2018012,"09:00:00",13.43,11.97,42.57,500.8,0,16.46,66.01,0.44,0,NA
"C7300810","2018-01-12 10:00:00",2018012,"10:00:00",13.58,14.83,24.23,500.8,0,18.12,321.5,0.66,0,NA
"C7300810","2018-01-12 11:00:00",2018012,"11:00:00",13.68,16.09,24.57,500.8,0,21.66,15.19,0.86,0,NA
"C7300810","2018-01-12 12:00:00",2018012,"12:00:00",13.66,16.89,24.63,500.8,0,23.41,81.3,1.06,0,NA
"C7300810","2018-01-12 13:00:00",2018012,"13:00:00",13.63,17.55,26.29,500.8,0,21.91,14.61,1.24,0,NA
"C7300810","2018-01-12 14:00:00",2018012,"14:00:00",13.63,17.79,24.3,500.8,0,28.31,27,1.16,0,NA
"C7300810","2018-01-12 15:00:00",2018012,"15:00:00",13.63,17.64,25.71,500.9,0,29.37,4.79,1.09,0,NA
"C7300810","2018-01-12 16:00:00",2018012,"16:00:00",13.63,16.23,33.88,500.8,0.25,32.89,350.4,1.03,0,NA
"C7300810","2018-01-12 17:00:00",2018012,"17:00:00",13.66,14.53,43.12,500.8,0,33.04,2.16,0.87,0,NA
"C7300810","2018-01-12 18:00:00",2018012,"18:00:00",13.76,13.02,46.23,500.8,0,31.44,46.29,0.14,0,NA
"C7300810","2018-01-12 19:00:00",2018012,"19:00:00",13.62,12.08,48.32,500.7,0,22.81,13.82,0.08,0,NA
"C7300810","2018-01-12 20:00:00",2018012,"20:00:00",13.35,12.06,47.9,500.7,0,22.21,26.34,0.04,0,NA
"C7300810","2018-01-12 21:00:00",2018012,"21:00:00",13.1,11.16,48.64,500.6,0,21.68,26.99,0,0,NA
"C7300810","2018-01-12 22:00:00",2018012,"22:00:00",13.05,10.92,47.83,500.6,0,18.91,14.45,0,0,NA
"C7300810","2018-01-12 23:00:00",2018012,"23:00:00",13.02,11.07,46.14,500.7,0,20.66,354.5,0,0,NA
"C7300810","2018-01-13 00:00:00",2018013,"00:00:00",13.01,11.17,41.05,500.6,0,13.38,0.02,0,0,NA
"C7300810","2018-01-13 01:00:00",2018013,"01:00:00",12.99,10.15,48.99,500.6,0,14.12,13.26,0,0,NA
"C7300810","2018-01-13 02:00:00",2018013,"02:00:00",12.98,9.96,46.23,500.6,0,11.66,84.5,0,0,NA
"C7300810","2018-01-13 03:00:00",2018013,"03:00:00",12.96,9.58,43.96,500.6,0,13.25,50.68,0,0,NA
"C7300810","2018-01-13 04:00:00",2018013,"04:00:00",12.93,8.59,39.84,500.6,0,13.85,45.31,0,0,NA
"C7300810","2018-01-13 05:00:00",2018013,"05:00:00",12.9,9.2,33.73,500.6,0,16.92,34.79,0,0,NA
"C7300810","2018-01-13 06:00:00",2018013,"06:00:00",12.88,10.1,29.98,500.7,0,14.54,254.9,0,0,NA
"C7300810","2018-01-13 07:00:00",2018013,"07:00:00",12.87,10.53,24.11,500.7,0,11.69,337.1,0.01,0,NA
"C7300810","2018-01-13 08:00:00",2018013,"08:00:00",13.02,10.15,32.52,500.6,0,16.44,349,0.08,0,NA
"C7300810","2018-01-13 09:00:00",2018013,"09:00:00",13.61,7.36,80.5,500.6,0,16.24,220.6,0.23,0,NA
"C7300810","2018-01-13 10:00:00",2018013,"10:00:00",13.92,7.31,77.49,500.6,0,9.17,255.7,0.28,0,NA
"C7300810","2018-01-13 11:00:00",2018013,"11:00:00",14.03,7.74,73.37,500.7,0,9.6,241.1,0.3,0,NA
"C7300810","2018-01-13 12:00:00",2018013,"12:00:00",13.99,11.54,36.02,500.7,0,5.14,323,0.37,0,NA
"C7300810","2018-01-13 13:00:00",2018013,"13:00:00",13.89,12.01,32.71,500.8,0,18.69,41.77,0.43,0,NA
"C7300810","2018-01-13 14:00:00",2018013,"14:00:00",13.89,11.44,36.22,500.7,0,23.31,342.9,0.44,0,NA
"C7300810","2018-01-13 15:00:00",2018013,"15:00:00",13.89,11.16,36.19,500.8,0,19.48,89.6,0.4,0,NA
"C7300810","2018-01-13 16:00:00",2018013,"16:00:00",13.96,10.26,41.65,500.6,0,22.2,117.8,0.18,0,NA
"C7300810","2018-01-13 17:00:00",2018013,"17:00:00",13.51,5.57,75.74,500.5,0,28.72,39.46,0.05,0,NA
"C7300810","2018-01-13 18:00:00",2018013,"18:00:00",13.75,5.61,67.13,500.6,0,30.38,39.63,0.1,0,NA
"C7300810","2018-01-13 19:00:00",2018013,"19:00:00",13.39,5.2,67.54,500.5,0,27.84,344.9,0.01,0,NA
"C7300810","2018-01-13 20:00:00",2018013,"20:00:00",13.12,6.71,59.2,500.7,0,7.5,10.93,0.03,0,NA
"C7300810","2018-01-13 21:00:00",2018013,"21:00:00",13.03,6.47,62.92,500.6,0,3.7,61.43,0,0,NA
"C7300810","2018-01-13 22:00:00",2018013,"22:00:00",13.01,7.18,54.91,500.6,0,9.88,65.31,0,0,NA
"C7300810","2018-01-13 23:00:00",2018013,"23:00:00",12.99,6.46,57.61,500.6,0,6.71,195.9,0,0,NA
"C7300810","2018-01-14 00:00:00",2018014,"00:00:00",12.97,5.34,66.9,500.6,0,2.61,276.6,0,0,NA
"C7300810","2018-01-14 01:00:00",2018014,"01:00:00",12.95,4.35,86.1,500.6,0,1.7,32.32,0,0,NA
"C7300810","2018-01-14 02:00:00",2018014,"02:00:00",12.92,4.64,70.45,500.6,0,3.11,102.6,0,0,NA
"C7300810","2018-01-14 03:00:00",2018014,"03:00:00",12.88,3.28,79.11,500.5,0,0.5,306.7,0,0,NA
"C7300810","2018-01-14 04:00:00",2018014,"04:00:00",12.85,3.33,68.37,500.6,0,5.77,39.74,0,0,NA
"C7300810","2018-01-14 05:00:00",2018014,"05:00:00",12.82,2.91,55.88,500.6,0,6.82,34.87,0,0,NA
"C7300810","2018-01-14 06:00:00",2018014,"06:00:00",12.8,2.44,61.55,500.6,0,4.4,82.6,0,0,NA
"C7300810","2018-01-14 07:00:00",2018014,"07:00:00",12.79,2.44,57.91,500.6,0,1.69,48.31,0.01,0,NA
"C7300810","2018-01-14 08:00:00",2018014,"08:00:00",13.06,4.85,54.7,500.8,0,2.88,88.4,0.21,0,NA
"C7300810","2018-01-14 09:00:00",2018014,"09:00:00",13.52,9.3,33.94,500.9,0,11.5,36.49,0.45,0,NA
"C7300810","2018-01-14 10:00:00",2018014,"10:00:00",13.78,11.16,26.03,500.8,0,16.67,111.7,0.66,0,NA
"C7300810","2018-01-14 11:00:00",2018014,"11:00:00",13.85,12.01,27.98,500.8,0,19.64,73.62,0.91,0,NA
"C7300810","2018-01-14 12:00:00",2018014,"12:00:00",13.82,11.72,34.26,500.8,0,21.34,53.97,1.06,0,NA
"C7300810","2018-01-14 13:00:00",2018014,"13:00:00",13.86,12.1,33.18,500.8,0,25.38,2.78,0.45,0,NA
"C7300810","2018-01-14 14:00:00",2018014,"14:00:00",13.82,11.14,35.03,500.8,0,28.84,4.6,0.26,0,NA
"C7300810","2018-01-14 15:00:00",2018014,"15:00:00",13.81,9.7,36.25,500.6,0,27.77,19.68,0.05,0,NA
"C7300810","2018-01-14 16:00:00",2018014,"16:00:00",13.93,8.4,55.44,500.6,0,20.37,94.6,0.19,0,NA
"C7300810","2018-01-14 17:00:00",2018014,"17:00:00",13.7,8.45,50.38,500.6,0,17.5,63.32,0.05,0,NA
"C7300810","2018-01-14 18:00:00",2018014,"18:00:00",13.54,8.35,47.44,500.6,0,15.75,21.79,0.09,0,NA
"C7300810","2018-01-14 19:00:00",2018014,"19:00:00",13.31,7.98,49.67,500.6,0,16.24,12.27,0.05,0,NA
"C7300810","2018-01-14 20:00:00",2018014,"20:00:00",13.12,7.31,54.47,500.6,0,16.62,60.32,0.04,0,NA
"C7300810","2018-01-14 21:00:00",2018014,"21:00:00",13.04,7.17,54.87,500.6,0,14.86,33.25,0,0,NA
"C7300810","2018-01-14 22:00:00",2018014,"22:00:00",13.02,7.64,46.63,500.6,0,14.92,348.7,0,0,NA
"C7300810","2018-01-14 23:00:00",2018014,"23:00:00",13,7.69,41.94,500.6,0,14.8,332.9,0,0,NA
"C7300810","2018-01-15 00:00:00",2018015,"00:00:00",12.98,7.6,36.6,500.6,0,14.56,24.72,0,0,NA
"C7300810","2018-01-15 01:00:00",2018015,"01:00:00",12.96,7.69,32.11,500.6,0,20.33,351.7,0,0,NA
"C7300810","2018-01-15 02:00:00",2018015,"02:00:00",12.93,7.79,31.91,500.6,0,20.83,348.3,0,0,NA
"C7300810","2018-01-15 03:00:00",2018015,"03:00:00",12.91,7.79,24.78,500.6,0,22.51,31.62,0,0,NA
"C7300810","2018-01-15 04:00:00",2018015,"04:00:00",12.88,8.35,18.71,500.6,0,26.2,0.02,0,0,NA
"C7300810","2018-01-15 05:00:00",2018015,"05:00:00",12.86,7.88,22.32,500.6,0,25.32,16.37,0,0,NA
"C7300810","2018-01-15 06:00:00",2018015,"06:00:00",12.85,7.83,24.04,500.6,0,24.81,38.72,0,0,NA
"C7300810","2018-01-15 07:00:00",2018015,"07:00:00",12.85,7.79,23.7,500.6,0,23.37,335.5,0.01,0,NA
"C7300810","2018-01-15 08:00:00",2018015,"08:00:00",12.96,7.6,25.49,500.6,0,25.38,20.69,0.06,0,NA
"C7300810","2018-01-15 09:00:00",2018015,"09:00:00",13.42,7.93,26.51,500.6,0,25,22.9,0.16,0,NA
"C7300810","2018-01-15 10:00:00",2018015,"10:00:00",13.89,8.64,33.97,500.7,0,24.15,15.39,0.63,0,NA
"C7300810","2018-01-15 11:00:00",2018015,"11:00:00",13.99,9.38,26.17,500.7,0,29.75,312.8,0.18,0,NA
"C7300810","2018-01-15 12:00:00",2018015,"12:00:00",13.89,10.64,27.34,500.8,0.25,28.63,323.5,0.86,0,NA
"C7300810","2018-01-15 13:00:00",2018015,"13:00:00",13.81,11.44,28.79,500.8,0,27.57,331.5,1.02,0,NA
"C7300810","2018-01-15 14:00:00",2018015,"14:00:00",13.82,12.37,30.11,500.8,0.51,32.15,8.15,NA,0,NA
"C7300810","2018-01-15 15:00:00",2018015,"15:00:00",13.86,9.92,32.71,500.7,0.51,35.42,20.78,0.57,0,NA
"C7300810","2018-01-15 16:00:00",2018015,"16:00:00",13.89,9.74,33.15,500.7,0,33.77,8.82,0.69,0,NA
"C7300810","2018-01-15 17:00:00",2018015,"17:00:00",13.92,9.84,34.9,500.7,0,31.13,4.65,0.54,0,NA
"C7300810","2018-01-15 18:00:00",2018015,"18:00:00",13.96,10.26,31.86,500.7,0,27.54,199.4,0.75,0,NA
"C7300810","2018-01-15 19:00:00",2018015,"19:00:00",13.96,8.8,39.09,500.6,0,30.24,336.8,0.15,0,NA
"C7300810","2018-01-15 20:00:00",2018015,"20:00:00",13.72,8.3,41.26,500.6,0,29.36,316.8,0.04,0,NA
"C7300810","2018-01-15 21:00:00",2018015,"21:00:00",13.18,8.35,39.2,500.6,0,26.18,7.58,0,0,NA
"C7300810","2018-01-15 22:00:00",2018015,"22:00:00",13.07,8.16,38.66,500.6,0,21.73,43.68,0,0,NA
"C7300810","2018-01-15 23:00:00",2018015,"23:00:00",13.03,7.64,38.46,500.6,0,24.25,27.31,0,0,NA
"C7300810","2018-01-16 00:00:00",2018016,"00:00:00",13.01,8.35,28.33,500.6,0,14.04,271.6,0,0,NA
"C7300810","2018-01-16 01:00:00",2018016,"01:00:00",12.99,7.08,35.46,500.6,0,7.02,141.4,0,0,NA
"C7300810","2018-01-16 02:00:00",2018016,"02:00:00",12.97,5.96,31.88,500.6,0,8.89,67.62,0,0,NA
"C7300810","2018-01-16 03:00:00",2018016,"03:00:00",12.95,8.93,11.96,500.7,0,15.91,346.7,0,0,NA
"C7300810","2018-01-16 04:00:00",2018016,"04:00:00",12.94,8.54,12.16,500.6,0,24.18,284.4,0,0,NA
"C7300810","2018-01-16 05:00:00",2018016,"05:00:00",12.92,8.16,16.88,500.6,0,23.86,1.22,0,0,NA
"C7300810","2018-01-16 06:00:00",2018016,"06:00:00",12.9,8.45,11.62,500.6,0,24.85,328.9,0,0,NA
"C7300810","2018-01-16 07:00:00",2018016,"07:00:00",12.88,8.16,12.83,500.6,0,26.45,21.7,0.01,0,NA
"C7300810","2018-01-16 08:00:00",2018016,"08:00:00",13.01,8.07,15.06,500.6,0,26.69,334,0.08,0,NA
"C7300810","2018-01-16 09:00:00",2018016,"09:00:00",13.53,8.83,12.8,500.6,0,29.47,334.8,0.19,0,NA
"C7300810","2018-01-16 10:00:00",2018016,"10:00:00",13.98,9.57,15.8,500.8,0,30.09,345.2,0.26,0,NA
"C7300810","2018-01-16 11:00:00",2018016,"11:00:00",13.89,10.59,15.16,500.7,0,30.39,303,0.94,0,NA
"C7300810","2018-01-16 12:00:00",2018016,"12:00:00",13.86,10.5,15.32,500.8,0,32.3,345.3,1.19,0,NA
"C7300810","2018-01-16 13:00:00",2018016,"13:00:00",13.82,11.81,19.51,500.8,0,33.54,27.53,1.12,0,NA
"C7300810","2018-01-16 14:00:00",2018016,"14:00:00",13.82,11.9,22.14,500.8,0,32.71,24.56,1.24,0,NA
"C7300810","2018-01-16 15:00:00",2018016,"15:00:00",13.82,12.08,22.51,500.8,0,34.13,347.5,0.97,0,NA
"C7300810","2018-01-16 16:00:00",2018016,"16:00:00",13.82,11.51,28.11,500.8,0,31.46,34.14,0.33,0,NA
"C7300810","2018-01-16 17:00:00",2018016,"17:00:00",13.86,10.02,35.54,500.6,0,32.04,12.15,0.19,0,NA
"C7300810","2018-01-16 18:00:00",2018016,"18:00:00",13.99,9.08,39.05,500.6,0,32.94,7.81,0.12,0,NA
"C7300810","2018-01-16 19:00:00",2018016,"19:00:00",13.98,8.68,39.03,500.6,0,31.23,17.76,0.14,0,NA
"C7300810","2018-01-16 20:00:00",2018016,"20:00:00",13.76,8.5,35.05,500.6,0,25.01,346.3,0.05,0,NA
"C7300810","2018-01-16 21:00:00",2018016,"21:00:00",13.27,7.88,37.51,500.6,0,19.83,17.26,0,0,NA
"C7300810","2018-01-16 22:00:00",2018016,"22:00:00",13.07,7.6,36.94,500.6,0,21.84,338.5,0,0,NA
"C7300810","2018-01-16 23:00:00",2018016,"23:00:00",13.03,7.64,30.73,500.6,0,19.86,339.7,0,0,NA
"C7300810","2018-01-17 00:00:00",2018017,"00:00:00",13.01,6.98,33.7,500.6,0,18.45,18.08,0,0,NA
"C7300810","2018-01-17 01:00:00",2018017,"01:00:00",12.98,7.33,24.48,500.6,0,15.15,0.02,0,0,NA
"C7300810","2018-01-17 02:00:00",2018017,"02:00:00",12.96,6.99,21.68,500.6,0,14.27,326.8,0,0,NA
"C7300810","2018-01-17 03:00:00",2018017,"03:00:00",12.94,7.04,22.39,500.6,0,10.06,323.3,0,0,NA
"C7300810","2018-01-17 04:00:00",2018017,"04:00:00",12.91,4.02,29.45,500.5,0,11.65,97.8,0,0,NA
"C7300810","2018-01-17 05:00:00",2018017,"05:00:00",12.89,2.42,28.31,500.5,0,14.61,48.76,0,0,NA
"C7300810","2018-01-17 06:00:00",2018017,"06:00:00",12.86,1.86,25.74,500.6,0,14.22,24.85,0,0,NA
"C7300810","2018-01-17 07:00:00",2018017,"07:00:00",12.83,1.12,27.13,500.6,0,14.74,76.92,0.01,0,NA
"C7300810","2018-01-17 08:00:00",2018017,"08:00:00",13.11,3.28,21.48,500.7,0,10.84,16.88,0.21,0,NA
"C7300810","2018-01-17 09:00:00",2018017,"09:00:00",13.54,7.98,15.53,500.8,0,5.72,78.49,0.45,0,NA
"C7300810","2018-01-17 10:00:00",2018017,"10:00:00",13.69,9.55,15.76,500.8,0,5.24,190.4,0.67,0,NA
"C7300810","2018-01-17 11:00:00",2018017,"11:00:00",13.82,11.16,12.08,500.8,0,8.23,313,0.03,0,NA
"C7300810","2018-01-17 12:00:00",2018017,"12:00:00",13.79,12.17,9.11,500.8,0,10.84,5.7,1.02,0,NA
"C7300810","2018-01-17 13:00:00",2018017,"13:00:00",13.76,12.73,10.26,500.8,0,20.36,325.3,1.12,0,NA
"C7300810","2018-01-17 14:00:00",2018017,"14:00:00",13.79,13.21,16.03,500.8,0,27.77,23.12,1.14,0,NA
"C7300810","2018-01-17 15:00:00",2018017,"15:00:00",13.79,12.64,20.18,500.8,0,32.88,21.66,1.1,0,NA
"C7300810","2018-01-17 16:00:00",2018017,"16:00:00",13.79,12.69,24.13,500.8,0,30.64,0.19,0.98,0,NA
"C7300810","2018-01-17 17:00:00",2018017,"17:00:00",13.79,12.69,25.24,500.8,0,28.17,11.45,0.82,0,NA
"C7300810","2018-01-17 18:00:00",2018017,"18:00:00",13.79,12.36,31.31,500.8,0,28.3,17.42,0.61,0,NA
"C7300810","2018-01-17 19:00:00",2018017,"19:00:00",13.79,10.21,37.36,500.6,0,27.43,8.17,0.06,0,NA
"C7300810","2018-01-17 20:00:00",2018017,"20:00:00",13.62,9.46,42.9,500.6,0,25.91,18.79,0.03,0,NA
"C7300810","2018-01-17 21:00:00",2018017,"21:00:00",13.14,9.2,44.17,500.6,0,24.56,328,0,0,NA
"C7300810","2018-01-17 22:00:00",2018017,"22:00:00",13.05,9.35,37.11,500.6,0,21.79,334.9,0,0,NA
"C7300810","2018-01-17 23:00:00",2018017,"23:00:00",13.02,9.72,26.07,500.6,0,16.06,330.6,0,0,NA
"C7300810","2018-01-18 00:00:00",2018018,"00:00:00",13,7.22,64.63,500.6,0,9.53,247.8,0,0,NA
"C7300810","2018-01-18 01:00:00",2018018,"01:00:00",12.97,6.46,76.04,500.6,0,9.25,215.7,0,0,NA
"C7300810","2018-01-18 02:00:00",2018018,"02:00:00",12.95,5.58,78.65,500.6,0,7.11,231.5,0,0,NA
"C7300810","2018-01-18 03:00:00",2018018,"03:00:00",12.92,4.68,81.9,500.6,0,3.43,340.5,0,0,NA
"C7300810","2018-01-18 04:00:00",2018018,"04:00:00",12.89,4.82,81.1,500.6,0,0.75,234.4,0,0,NA
"C7300810","2018-01-18 05:00:00",2018018,"05:00:00",12.86,4.3,69.77,500.6,0,2.46,343.4,0,0,NA
"C7300810","2018-01-18 06:00:00",2018018,"06:00:00",12.83,4.17,64.52,500.6,0,5.92,33.77,0,0,NA
"C7300810","2018-01-18 07:00:00",2018018,"07:00:00",12.82,3.75,64.52,500.6,0,6.52,26.79,0,0,NA
"C7300810","2018-01-18 08:00:00",2018018,"08:00:00",12.86,4.36,63.8,500.6,0,4.09,11.32,0.07,0,NA
"C7300810","2018-01-18 09:00:00",2018018,"09:00:00",13.68,7.79,66.05,500.8,0,3.25,257.2,0.46,0,NA
"C7300810","2018-01-18 10:00:00",2018018,"10:00:00",13.88,9.65,55.23,500.8,0,12.1,257.3,0.68,0,NA
"C7300810","2018-01-18 11:00:00",2018018,"11:00:00",13.86,11.06,41.62,500.8,0,15.21,210.4,0.86,0,NA
"C7300810","2018-01-18 12:00:00",2018018,"12:00:00",13.79,12.83,33.14,500.8,0,12.97,238.5,1.04,0,NA
"C7300810","2018-01-18 13:00:00",2018018,"13:00:00",13.69,14.39,27.74,500.8,0,14.25,236.6,1.18,0,NA
"C7300810","2018-01-18 14:00:00",2018018,"14:00:00",13.66,14.62,21.66,500.8,0,19.22,18.14,1.2,0,NA
"C7300810","2018-01-18 15:00:00",2018018,"15:00:00",13.69,13.68,23.49,500.8,0,29.09,14.21,1.15,0,NA
"C7300810","2018-01-18 16:00:00",2018018,"16:00:00",13.69,14.15,24.23,500.8,0,31.63,22.31,1.08,0,NA
"C7300810","2018-01-18 17:00:00",2018018,"17:00:00",13.69,13.77,24.43,500.8,0,30.59,353,0.97,0,NA
"C7300810","2018-01-18 18:00:00",2018018,"18:00:00",13.69,13.96,25.31,500.8,0,25.14,44.01,0.65,0,NA
"C7300810","2018-01-18 19:00:00",2018018,"19:00:00",13.76,12.55,29.32,500.8,0,23.94,8.65,0.12,0,NA
"C7300810","2018-01-18 20:00:00",2018018,"20:00:00",13.61,9.36,52.86,500.6,0,18.85,245.8,0.03,0,NA
"C7300810","2018-01-18 21:00:00",2018018,"21:00:00",13.14,8.07,58.01,500.6,0,16.56,263,0,0,NA
"C7300810","2018-01-18 22:00:00",2018018,"22:00:00",13.05,7.03,63.04,500.6,0,19.54,258.1,0,0,NA
"C7300810","2018-01-18 23:00:00",2018018,"23:00:00",13.01,6.46,65.98,500.6,0,20.96,259.8,0,0,NA
"C7300810","2018-01-19 00:00:00",2018019,"00:00:00",12.98,5.57,73.17,500.6,0,17.41,221.9,0,0,NA
"C7300810","2018-01-19 01:00:00",2018019,"01:00:00",12.96,5.39,71.73,500.6,0,16.61,252.3,0,0,NA
"C7300810","2018-01-19 02:00:00",2018019,"02:00:00",12.94,5.63,68.59,500.6,0,13.36,227.2,0,0,NA
"C7300810","2018-01-19 03:00:00",2018019,"03:00:00",12.91,5.2,68.83,500.6,0,11.93,219.4,0,0,NA
"C7300810","2018-01-19 04:00:00",2018019,"04:00:00",12.89,4.68,70.89,500.6,0,13.24,225,0,0,NA
"C7300810","2018-01-19 05:00:00",2018019,"05:00:00",12.86,4.68,69.5,500.6,0,7.91,205.7,0,0,NA
"C7300810","2018-01-19 06:00:00",2018019,"06:00:00",12.83,3.79,72.41,500.6,0,8.98,69.97,0,0,NA
"C7300810","2018-01-19 07:00:00",2018019,"07:00:00",12.81,2.28,74.72,500.5,0,5.84,13.48,0,0,NA
"C7300810","2018-01-19 08:00:00",2018019,"08:00:00",13.06,4.83,64.92,500.7,0,5.6,85.5,0.2,0,NA
"C7300810","2018-01-19 09:00:00",2018019,"09:00:00",13.48,6.84,61.83,500.7,0,13.22,236.2,0.42,0,NA
"C7300810","2018-01-19 10:00:00",2018019,"10:00:00",13.68,9.77,45.72,500.8,0,18.43,271.9,0.65,0,NA
"C7300810","2018-01-19 11:00:00",2018019,"11:00:00",13.82,12.29,29.7,500.8,0,18.88,219.9,0.84,0,NA
"C7300810","2018-01-19 12:00:00",2018019,"12:00:00",13.79,13.13,28.69,500.8,0,18.7,230.1,1.01,0,NA
"C7300810","2018-01-19 13:00:00",2018019,"13:00:00",13.79,14.06,27.47,500.8,0,17.09,253.1,1.28,0,NA
"C7300810","2018-01-19 14:00:00",2018019,"14:00:00",13.57,13.87,26.79,500.8,0,13.22,253.1,0.19,0,NA
"C7300810","2018-01-19 15:00:00",2018019,"15:00:00",13.92,12.58,38.75,500.6,0,11.14,6.33,0.24,0,NA
"C7300810","2018-01-19 16:00:00",2018019,"16:00:00",13.86,14.37,30.51,500.8,0,6.27,285.2,0.26,0,NA
"C7300810","2018-01-19 17:00:00",2018019,"17:00:00",13.59,10.16,43.41,500.6,0,17.5,41.36,0.09,0,NA
"C7300810","2018-01-19 18:00:00",2018019,"18:00:00",13.99,10.07,51.38,500.7,0,22.08,65.43,0.16,0,NA
"C7300810","2018-01-19 19:00:00",2018019,"19:00:00",13.36,6.27,74.38,500.6,0,23.53,66.02,0.01,0,NA
"C7300810","2018-01-19 20:00:00",2018019,"20:00:00",13.09,4.11,84.6,500.5,0,19.96,34.14,0.02,0,NA
"C7300810","2018-01-19 21:00:00",2018019,"21:00:00",13.02,5.01,72.88,500.6,0,17.15,0.02,0,0,NA
"C7300810","2018-01-19 22:00:00",2018019,"22:00:00",12.99,4.92,77.24,500.6,0,7.43,2.45,0,0,NA
"C7300810","2018-01-19 23:00:00",2018019,"23:00:00",12.95,5.01,73.29,500.6,0,6.56,238.9,0,0,NA
"C7300810","2018-01-20 00:00:00",2018020,"00:00:00",12.94,4.97,72.17,500.6,0,13.81,231.7,0,0,NA
"C7300810","2018-01-20 01:00:00",2018020,"01:00:00",12.91,4.16,91,500.6,0,11.28,228.8,0,0,NA
"C7300810","2018-01-20 02:00:00",2018020,"02:00:00",12.88,3.55,93.8,500.5,0,5.31,211.7,0,0,NA
"C7300810","2018-01-20 03:00:00",2018020,"03:00:00",12.84,3.61,91.6,500.6,0,1.55,97.5,0,0,NA
"C7300810","2018-01-20 04:00:00",2018020,"04:00:00",12.82,3.08,91.1,500.6,0,2.76,297.4,0,0,NA
"C7300810","2018-01-20 05:00:00",2018020,"05:00:00",12.8,3.13,90.6,500.6,0,5.57,230.1,0,0,NA
"C7300810","2018-01-20 06:00:00",2018020,"06:00:00",12.8,3.28,90,500.6,0,10.06,215.3,0,0,NA
"C7300810","2018-01-20 07:00:00",2018020,"07:00:00",12.8,3.32,87.5,500.6,0,6.47,268.2,0,0,NA
"C7300810","2018-01-20 08:00:00",2018020,"08:00:00",13.1,5.49,74.78,500.7,0,2.48,81.5,0.2,0,NA
"C7300810","2018-01-20 09:00:00",2018020,"09:00:00",13.59,6.79,65.54,500.8,0,3.44,75.18,0.42,0,NA
"C7300810","2018-01-20 10:00:00",2018020,"10:00:00",13.69,8.01,58.71,500.7,0,8.92,72.54,0.66,0,NA
"C7300810","2018-01-20 11:00:00",2018020,"11:00:00",13.84,9.93,52.32,500.7,0,11.32,82.6,0.86,0,NA
"C7300810","2018-01-20 12:00:00",2018020,"12:00:00",13.79,13.47,37.03,500.8,0,10.5,127.6,1.08,0,NA
"C7300810","2018-01-20 13:00:00",2018020,"13:00:00",13.66,15.29,22.14,500.8,0,7.92,145.7,1.18,0,NA
"C7300810","2018-01-20 14:00:00",2018020,"14:00:00",13.66,15.14,23.35,500.8,0.25,17.02,24.89,1.22,0,NA
"C7300810","2018-01-20 15:00:00",2018020,"15:00:00",13.66,14.34,28.75,500.8,0.25,20.57,0.43,1.13,0,NA
"C7300810","2018-01-20 16:00:00",2018020,"16:00:00",13.76,13.96,24.43,500.8,0.25,20.85,15.14,0.69,0,NA
"C7300810","2018-01-20 17:00:00",2018020,"17:00:00",13.77,10.67,43.53,500.6,0,25.2,86.7,0.22,0,NA
"C7300810","2018-01-20 18:00:00",2018020,"18:00:00",13.92,6.34,71.36,500.6,0,36.5,76.98,0.17,0,NA
"C7300810","2018-01-20 19:00:00",2018020,"19:00:00",13.91,5.71,67.53,500.5,0,37.9,103.6,0.22,0,NA
"C7300810","2018-01-20 20:00:00",2018020,"20:00:00",13.59,7.31,60.04,500.7,0,21.1,72.5,0.03,0,NA
"C7300810","2018-01-20 21:00:00",2018020,"21:00:00",13.13,7.22,60.31,500.6,0,17.51,26.66,0,0,NA
"C7300810","2018-01-20 22:00:00",2018020,"22:00:00",13.04,6.89,58.42,500.6,0,14.5,34.67,0,0,NA
"C7300810","2018-01-20 23:00:00",2018020,"23:00:00",13.01,5.52,67.67,500.6,0,13.01,59.77,0,0,NA
"C7300810","2018-01-21 00:00:00",2018021,"00:00:00",12.99,6.57,50.22,500.6,0,16,12.42,0,0,NA
